Time,Sentiment
2019-11-11 15:32:18.595604,0.4404
2019-11-11 15:32:19.627152,0.0
2019-11-11 15:32:20.674316,0.0258
2019-11-11 15:32:21.705887,0.4404
2019-11-11 15:32:22.750412,0.3612
2019-11-11 15:32:23.801290,-0.7717
2019-11-11 15:32:24.851034,0.4404
2019-11-11 15:32:24.851034,0.4404
2019-11-11 15:32:24.851034,0.4404
2019-11-11 15:32:24.851034,0.4404
